Date,Open,High,Low,Close,Parsed_Date,Day
05-06-2024,"18,047.50","18,201.30","17,983.80","18,195.50",2024-05-06 00:00:00,Monday
05-03-2024,"17,744.30","18,050.30","17,719.50","18,000.80",2024-05-03 00:00:00,Friday
05-02-2024,"17,487.00","17,755.30","17,386.30","17,649.80",2024-05-02 00:00:00,Thursday
05-01-2024,"17,462.50","17,793.30","17,399.30","17,438.30",2024-05-01 00:00:00,Wednesday
04-30-2024,"17,918.50","17,920.30","17,473.50","17,571.30",2024-04-30 00:00:00,Tuesday
04-29-2024,"17,864.80","17,949.00","17,791.30","17,904.30",2024-04-29 00:00:00,Monday
04-26-2024,"17,808.30","17,901.50","17,668.30","17,845.80",2024-04-26 00:00:00,Friday
04-25-2024,"17,450.00","17,827.50","17,308.30","17,567.50",2024-04-25 00:00:00,Thursday
04-24-2024,"17,682.00","17,795.50","17,481.80","17,664.50",2024-04-24 00:00:00,Wednesday
04-23-2024,"17,352.30","17,666.00","17,286.30","17,606.80",2024-04-23 00:00:00,Tuesday
04-22-2024,"17,228.30","17,448.00","17,148.50","17,350.00",2024-04-22 00:00:00,Monday
04-19-2024,"17,530.80","17,553.30","17,113.30","17,180.80",2024-04-19 00:00:00,Friday
04-18-2024,"17,669.80","17,770.80","17,506.30","17,547.30",2024-04-18 00:00:00,Thursday
04-17-2024,"17,897.00","17,968.50","17,615.30","17,658.50",2024-04-17 00:00:00,Wednesday
04-16-2024,"17,879.00","17,988.00","17,792.00","17,881.30",2024-04-16 00:00:00,Tuesday
04-15-2024,"18,151.00","18,350.80","17,841.50","17,876.30",2024-04-15 00:00:00,Monday
04-12-2024,"18,486.30","18,507.80","18,120.30","18,179.30",2024-04-12 00:00:00,Friday
04-11-2024,"18,184.00","18,518.80","18,088.00","18,485.00",2024-04-11 00:00:00,Thursday
04-10-2024,"18,381.00","18,474.30","18,053.50","18,196.80",2024-04-10 00:00:00,Wednesday
04-09-2024,"18,314.80","18,407.30","18,160.80","18,359.80",2024-04-09 00:00:00,Tuesday
04-08-2024,"18,348.30","18,376.00","18,237.50","18,295.00",2024-04-08 00:00:00,Monday
04-05-2024,"18,086.30","18,408.30","18,051.50","18,300.80",2024-04-05 00:00:00,Friday
04-04-2024,"18,388.50","18,568.00","18,055.30","18,076.80",2024-04-04 00:00:00,Thursday
04-03-2024,"18,345.00","18,451.80","18,232.50","18,373.30",2024-04-03 00:00:00,Wednesday
04-02-2024,"18,497.30","18,511.00","18,201.50","18,330.00",2024-04-02 00:00:00,Tuesday
04-01-2024,"18,503.00","18,612.00","18,414.50","18,497.30",2024-04-01 00:00:00,Monday
03-28-2024,"18,505.00","18,538.80","18,447.50","18,475.00",2024-03-28 00:00:00,Thursday
03-27-2024,"18,477.50","18,571.80","18,378.50","18,503.80",2024-03-27 00:00:00,Wednesday
03-26-2024,"18,531.30","18,619.00","18,439.30","18,449.00",2024-03-26 00:00:00,Tuesday
03-25-2024,"18,567.00","18,601.30","18,414.80","18,513.50",2024-03-25 00:00:00,Monday
03-22-2024,"18,580.50","18,626.00","18,492.00","18,574.80",2024-03-22 00:00:00,Friday
03-21-2024,"18,539.80","18,709.00","18,526.80","18,561.80",2024-03-21 00:00:00,Thursday
03-20-2024,"18,274.00","18,545.00","18,227.50","18,479.80",2024-03-20 00:00:00,Wednesday
03-19-2024,"18,222.00","18,289.30","18,053.30","18,270.00",2024-03-19 00:00:00,Tuesday
03-18-2024,"18,073.50","18,381.00","18,062.30","18,231.50",2024-03-18 00:00:00,Monday
03-15-2024,"18,251.00","18,322.80","18,006.30","18,058.80",2024-03-15 00:00:00,Friday
03-14-2024,"18,342.00","18,428.30","18,161.30","18,271.80",2024-03-14 00:00:00,Thursday
03-13-2024,"18,469.50","18,506.80","18,281.80","18,328.50",2024-03-13 00:00:00,Wednesday
03-12-2024,"18,253.00","18,491.00","18,174.00","18,477.30",2024-03-12 00:00:00,Tuesday
03-11-2024,"18,301.50","18,309.80","18,138.00","18,216.30",2024-03-11 00:00:00,Monday
03-08-2024,"18,526.00","18,691.30","18,260.80","18,297.30",2024-03-08 00:00:00,Friday
03-07-2024,"18,286.00","18,609.50","18,162.80","18,566.50",2024-03-07 00:00:00,Thursday
03-06-2024,"17,981.00","18,174.30","17,942.50","18,044.30",2024-03-06 00:00:00,Wednesday
03-05-2024,"18,246.00","18,252.00","17,832.50","17,930.30",2024-03-05 00:00:00,Tuesday
03-04-2024,"18,336.00","18,377.80","18,234.30","18,262.00",2024-03-04 00:00:00,Monday
03-01-2024,"18,075.00","18,372.80","18,029.50","18,338.30",2024-03-01 00:00:00,Friday
02-29-2024,"17,870.00","18,109.50","17,826.00","18,082.80",2024-02-29 00:00:00,Thursday
02-28-2024,"18,017.50","18,019.80","17,846.30","17,915.30",2024-02-28 00:00:00,Wednesday
02-27-2024,"17,951.00","18,040.30","17,908.80","18,021.00",2024-02-27 00:00:00,Tuesday
02-26-2024,"17,961.50","18,059.50","17,922.00","17,977.00",2024-02-26 00:00:00,Monday
02-23-2024,"18,023.30","18,144.80","17,946.00","17,991.00",2024-02-23 00:00:00,Friday
02-22-2024,"17,702.50","18,087.00","17,675.80","18,047.50",2024-02-22 00:00:00,Thursday
02-21-2024,"17,573.00","17,723.00","17,372.80","17,536.80",2024-02-21 00:00:00,Wednesday
02-20-2024,"17,787.80","17,793.00","17,452.50","17,607.30",2024-02-20 00:00:00,Tuesday
02-16-2024,"17,952.00","18,026.00","17,715.00","17,744.00",2024-02-16 00:00:00,Friday
02-15-2024,"17,870.00","17,968.30","17,780.50","17,912.80",2024-02-15 00:00:00,Thursday
02-14-2024,"17,703.00","17,887.00","17,669.30","17,881.00",2024-02-14 00:00:00,Wednesday
02-13-2024,"17,928.50","17,963.30","17,542.00","17,676.80",2024-02-13 00:00:00,Tuesday
02-12-2024,"18,040.00","18,121.50","17,911.30","17,965.00",2024-02-12 00:00:00,Monday
02-09-2024,"17,854.30","18,071.00","17,852.30","18,039.30",2024-02-09 00:00:00,Friday
02-08-2024,"17,856.30","17,896.50","17,792.30","17,868.30",2024-02-08 00:00:00,Thursday
02-07-2024,"17,645.80","17,875.50","17,629.80","17,841.80",2024-02-07 00:00:00,Wednesday
02-06-2024,"17,698.50","17,769.00","17,560.80","17,660.00",2024-02-06 00:00:00,Tuesday
02-05-2024,"17,696.00","17,745.50","17,554.30","17,700.00",2024-02-05 00:00:00,Monday
02-02-2024,"17,588.00","17,775.50","17,465.50","17,732.80",2024-02-02 00:00:00,Friday
02-01-2024,"17,273.30","17,646.80","17,262.80","17,436.80",2024-02-01 00:00:00,Thursday
01-31-2024,"17,415.50","17,484.00","17,221.50","17,242.30",2024-01-31 00:00:00,Wednesday
01-30-2024,"17,711.80","17,735.80","17,467.00","17,588.50",2024-01-30 00:00:00,Tuesday
01-29-2024,"17,502.00","17,716.30","17,457.50","17,706.00",2024-01-29 00:00:00,Monday
01-26-2024,"17,571.30","17,632.00","17,466.00","17,527.00",2024-01-26 00:00:00,Friday
01-25-2024,"17,614.80","17,752.00","17,542.00","17,634.50",2024-01-25 00:00:00,Thursday
01-24-2024,"17,554.00","17,793.50","17,552.30","17,621.00",2024-01-24 00:00:00,Wednesday
01-23-2024,"17,461.00","17,558.30","17,409.50","17,531.30",2024-01-23 00:00:00,Tuesday
01-22-2024,"17,466.00","17,585.00","17,434.00","17,458.50",2024-01-22 00:00:00,Monday
01-19-2024,"17,116.00","17,471.30","17,107.30","17,438.50",2024-01-19 00:00:00,Friday
01-18-2024,"16,854.50","17,125.80","16,834.30","17,110.00",2024-01-18 00:00:00,Thursday
01-17-2024,"16,978.00","16,982.00","16,689.30","16,869.80",2024-01-17 00:00:00,Wednesday
01-16-2024,"16,961.00","17,033.80","16,811.80","16,966.50",2024-01-16 00:00:00,Tuesday
01-12-2024,"16,957.80","17,042.50","16,866.50","16,969.30",2024-01-12 00:00:00,Friday
01-11-2024,"16,955.00","17,057.00","16,753.00","16,966.30",2024-01-11 00:00:00,Thursday
01-10-2024,"16,829.50","16,983.00","16,801.50","16,945.30",2024-01-10 00:00:00,Wednesday
01-09-2024,"16,788.00","16,868.50","16,657.80","16,830.30",2024-01-09 00:00:00,Tuesday
01-08-2024,"16,470.00","16,811.30","16,378.30","16,803.80",2024-01-08 00:00:00,Monday
01-05-2024,"16,455.00","16,577.30","16,334.30","16,460.30",2024-01-05 00:00:00,Friday
01-04-2024,"16,545.30","16,587.30","16,436.00","16,445.00",2024-01-04 00:00:00,Thursday
01-03-2024,"16,736.80","16,737.30","16,522.00","16,538.00",2024-01-03 00:00:00,Wednesday
01-02-2024,"17,019.00","17,038.50","16,622.50","16,720.00",2024-01-02 00:00:00,Tuesday
12-29-2023,"17,090.30","17,131.00","16,938.30","17,023.50",2023-12-29 00:00:00,Friday
12-28-2023,"17,127.00","17,165.30","17,077.80","17,090.50",2023-12-28 00:00:00,Thursday
12-27-2023,"17,090.30","17,133.00","17,055.50","17,113.30",2023-12-27 00:00:00,Wednesday
12-26-2023,"16,964.50","17,111.30","16,964.50","17,083.50",2023-12-26 00:00:00,Tuesday
12-22-2023,"16,956.00","17,041.50","16,891.50","16,980.00",2023-12-22 00:00:00,Friday
12-21-2023,"16,790.30","16,970.30","16,790.30","16,956.50",2023-12-21 00:00:00,Thursday
12-20-2023,"17,024.00","17,073.50","16,758.50","16,766.30",2023-12-20 00:00:00,Wednesday
12-19-2023,"16,917.00","17,029.50","16,910.80","17,023.00",2023-12-19 00:00:00,Tuesday
12-18-2023,"16,820.30","16,974.00","16,802.30","16,939.80",2023-12-18 00:00:00,Monday
12-15-2023,"16,739.30","16,887.30","16,732.30","16,820.30",2023-12-15 00:00:00,Friday
12-14-2023,"16,777.50","16,885.00","16,628.00","16,753.00",2023-12-14 00:00:00,Thursday
12-13-2023,"16,596.00","16,806.50","16,576.00","16,777.30",2023-12-13 00:00:00,Wednesday
12-12-2023,"16,453.00","16,600.00","16,396.50","16,575.50",2023-12-12 00:00:00,Tuesday
12-11-2023,"16,301.30","16,460.00","16,256.30","16,450.00",2023-12-11 00:00:00,Monday
12-08-2023,"16,222.00","16,329.00","16,098.00","16,308.80",2023-12-08 00:00:00,Friday
12-07-2023,"16,007.00","16,271.80","15,994.00","16,244.80",2023-12-07 00:00:00,Thursday
12-06-2023,"15,897.00","16,037.80","15,802.00","15,815.30",2023-12-06 00:00:00,Wednesday
12-05-2023,"15,863.30","15,961.00","15,761.30","15,908.80",2023-12-05 00:00:00,Tuesday
12-04-2023,"16,022.00","16,026.00","15,721.30","15,869.00",2023-12-04 00:00:00,Monday
12-01-2023,"15,955.00","16,050.00","15,864.00","16,023.80",2023-12-01 00:00:00,Friday
11-30-2023,"16,040.30","16,098.50","15,856.00","15,985.50",2023-11-30 00:00:00,Thursday
11-29-2023,"16,055.50","16,208.50","16,013.50","16,023.80",2023-11-29 00:00:00,Wednesday
11-28-2023,"16,005.30","16,071.50","15,945.30","16,048.00",2023-11-28 00:00:00,Tuesday
11-27-2023,"16,008.00","16,089.30","15,938.80","16,008.80",2023-11-27 00:00:00,Monday
11-24-2023,"16,062.50","16,077.00","15,981.80","16,021.00",2023-11-24 00:00:00,Friday
11-22-2023,"15,967.30","16,173.50","15,942.70","16,049.30",2023-11-22 00:00:00,Wednesday
11-21-2023,"16,087.50","16,122.50","15,912.00","15,990.30",2023-11-21 00:00:00,Tuesday
11-20-2023,"15,895.00","16,116.80","15,837.20","16,086.50",2023-11-20 00:00:00,Monday
11-17-2023,"15,897.80","15,940.00","15,825.00","15,895.80",2023-11-17 00:00:00,Friday
11-16-2023,"15,846.80","15,906.80","15,796.80","15,897.50",2023-11-16 00:00:00,Thursday
11-15-2023,"15,895.00","16,049.50","15,832.30","15,889.30",2023-11-15 00:00:00,Wednesday
11-14-2023,"15,558.00","15,918.80","15,552.00","15,879.80",2023-11-14 00:00:00,Tuesday
11-13-2023,"15,586.30","15,601.30","15,465.30","15,547.00",2023-11-13 00:00:00,Monday
11-10-2023,"15,254.80","15,612.80","15,207.20","15,596.30",2023-11-10 00:00:00,Friday
11-09-2023,"15,356.30","15,453.80","15,236.80","15,256.00",2023-11-09 00:00:00,Thursday
11-08-2023,"15,373.00","15,417.50","15,286.80","15,386.50",2023-11-08 00:00:00,Wednesday
11-07-2023,"15,215.00","15,412.30","15,176.00","15,374.30",2023-11-07 00:00:00,Tuesday
11-06-2023,"15,187.00","15,257.50","15,138.00","15,232.50",2023-11-06 00:00:00,Monday
11-03-2023,"14,928.00","15,228.50","14,925.50","15,178.80",2023-11-03 00:00:00,Friday
11-02-2023,"14,761.30","15,017.30","14,760.00","14,998.00",2023-11-02 00:00:00,Thursday
11-01-2023,"14,460.00","14,762.00","14,410.70","14,744.50",2023-11-01 00:00:00,Wednesday
10-31-2023,"14,410.50","14,503.80","14,311.30","14,490.30",2023-10-31 00:00:00,Tuesday
10-30-2023,"14,336.00","14,476.50","14,303.00","14,416.50",2023-10-30 00:00:00,Monday
10-27-2023,"14,248.30","14,407.80","14,209.80","14,265.30",2023-10-27 00:00:00,Friday
10-26-2023,"14,425.00","14,459.00","14,140.30","14,194.00",2023-10-26 00:00:00,Thursday
10-25-2023,"14,828.00","14,855.00","14,444.00","14,478.30",2023-10-25 00:00:00,Wednesday
10-24-2023,"14,744.00","14,948.80","14,706.00","14,846.50",2023-10-24 00:00:00,Tuesday
10-23-2023,"14,680.00","14,853.80","14,514.30","14,712.00",2023-10-23 00:00:00,Monday
10-20-2023,"14,850.00","14,887.50","14,645.00","14,664.00",2023-10-20 00:00:00,Friday
10-19-2023,"15,045.00","15,138.30","14,839.50","14,890.00",2023-10-19 00:00:00,Thursday
10-18-2023,"15,236.50","15,238.30","14,979.30","15,025.30",2023-10-18 00:00:00,Wednesday
10-17-2023,"15,305.80","15,309.30","15,050.30","15,240.80",2023-10-17 00:00:00,Tuesday
10-16-2023,"15,120.00","15,336.80","15,083.00","15,289.50",2023-10-16 00:00:00,Monday
10-13-2023,"15,324.00","15,366.80","15,062.30","15,120.30",2023-10-13 00:00:00,Friday
10-12-2023,"15,407.50","15,468.80","15,216.30","15,315.00",2023-10-12 00:00:00,Thursday
10-11-2023,"15,282.30","15,416.80","15,253.00","15,380.00",2023-10-11 00:00:00,Wednesday
10-10-2023,"15,196.50","15,383.50","15,171.80","15,270.80",2023-10-10 00:00:00,Tuesday
10-09-2023,"15,040.30","15,212.70","14,949.50","15,187.00",2023-10-09 00:00:00,Monday
10-06-2023,"14,853.80","15,160.30","14,660.00","15,112.00",2023-10-06 00:00:00,Friday
10-05-2023,"14,903.00","14,958.80","14,716.30","14,861.80",2023-10-05 00:00:00,Thursday
10-04-2023,"14,713.80","14,956.00","14,589.00","14,923.80",2023-10-04 00:00:00,Wednesday
10-03-2023,"14,989.50","15,031.00","14,651.50","14,714.50",2023-10-03 00:00:00,Tuesday
10-02-2023,"14,965.00","15,046.00","14,826.00","14,984.80",2023-10-02 00:00:00,Monday
09-29-2023,"14,876.50","15,060.80","14,811.00","14,866.50",2023-09-29 00:00:00,Friday
09-28-2023,"14,772.50","14,947.50","14,658.00","14,859.80",2023-09-28 00:00:00,Thursday
09-27-2023,"14,725.30","14,821.50","14,586.00","14,739.00",2023-09-27 00:00:00,Wednesday
09-26-2023,"14,949.00","14,949.00","14,666.30","14,715.00",2023-09-26 00:00:00,Tuesday
09-25-2023,"14,880.30","14,955.80","14,782.30","14,935.20",2023-09-25 00:00:00,Monday
09-22-2023,"14,854.50","15,027.50","14,836.30","14,869.50",2023-09-22 00:00:00,Friday
09-21-2023,"15,133.30","15,149.00","14,841.00","14,862.80",2023-09-21 00:00:00,Thursday
09-20-2023,"15,375.30","15,436.30","15,127.00","15,152.00",2023-09-20 00:00:00,Wednesday
09-19-2023,"15,424.30","15,442.30","15,248.50","15,375.30",2023-09-19 00:00:00,Tuesday
09-18-2023,"15,382.30","15,461.00","15,330.50","15,414.50",2023-09-18 00:00:00,Monday
09-15-2023,"15,677.00","15,719.80","15,356.80","15,392.30",2023-09-15 00:00:00,Friday
09-14-2023,"15,569.00","15,714.50","15,531.00","15,673.50",2023-09-14 00:00:00,Thursday
09-13-2023,"15,500.80","15,619.80","15,406.00","15,552.30",2023-09-13 00:00:00,Wednesday
09-12-2023,"15,662.30","15,680.00","15,483.80","15,500.00",2023-09-12 00:00:00,Tuesday
09-11-2023,"15,501.80","15,696.00","15,492.80","15,674.30",2023-09-11 00:00:00,Monday
09-08-2023,"15,480.30","15,586.50","15,417.00","15,493.80",2023-09-08 00:00:00,Friday
09-07-2023,"15,586.30","15,591.80","15,351.80","15,477.30",2023-09-07 00:00:00,Thursday
09-06-2023,"15,511.30","15,533.00","15,310.50","15,399.50",2023-09-06 00:00:00,Wednesday
09-05-2023,"15,527.80","15,586.80","15,418.30","15,534.50",2023-09-05 00:00:00,Tuesday
09-01-2023,"15,534.00","15,661.30","15,454.00","15,516.30",2023-09-01 00:00:00,Friday
08-31-2023,"15,513.80","15,606.80","15,460.00","15,538.50",2023-08-31 00:00:00,Thursday
08-30-2023,"15,427.50","15,522.80","15,361.50","15,501.30",2023-08-30 00:00:00,Wednesday
08-29-2023,"15,098.80","15,430.50","15,049.80","15,415.80",2023-08-29 00:00:00,Tuesday
08-28-2023,"14,991.00","15,126.50","14,973.50","15,092.50",2023-08-28 00:00:00,Monday
08-25-2023,"14,833.00","15,048.80","14,751.80","14,979.30",2023-08-25 00:00:00,Friday
08-24-2023,"15,333.00","15,418.00","14,817.00","14,862.00",2023-08-24 00:00:00,Thursday
08-23-2023,"14,959.80","15,356.80","14,957.30","15,195.50",2023-08-23 00:00:00,Wednesday
08-22-2023,"14,974.50","15,118.30","14,932.00","14,958.50",2023-08-22 00:00:00,Tuesday
08-21-2023,"14,762.50","15,013.80","14,720.50","14,985.80",2023-08-21 00:00:00,Monday
08-18-2023,"14,748.00","14,802.80","14,609.30","14,744.00",2023-08-18 00:00:00,Friday
08-17-2023,"14,940.30","15,018.30","14,738.20","14,778.00",2023-08-17 00:00:00,Thursday
08-16-2023,"15,110.80","15,166.00","14,921.50","14,942.30",2023-08-16 00:00:00,Wednesday
08-15-2023,"15,279.00","15,335.00","15,074.80","15,106.50",2023-08-15 00:00:00,Tuesday
08-14-2023,"15,104.00","15,282.00","15,020.80","15,270.30",2023-08-14 00:00:00,Monday
08-11-2023,"15,219.00","15,266.80","15,037.30","15,095.80",2023-08-11 00:00:00,Friday
08-10-2023,"15,202.50","15,442.30","15,136.00","15,201.30",2023-08-10 00:00:00,Thursday
08-09-2023,"15,351.80","15,432.50","15,146.50","15,178.30",2023-08-09 00:00:00,Wednesday
08-08-2023,"15,495.00","15,497.80","15,218.00","15,354.30",2023-08-08 00:00:00,Tuesday
08-07-2023,"15,370.50","15,495.50","15,334.30","15,485.50",2023-08-07 00:00:00,Monday
08-04-2023,"15,441.00","15,610.30","15,336.50","15,354.00",2023-08-04 00:00:00,Friday
08-03-2023,"15,455.80","15,551.80","15,339.50","15,438.80",2023-08-03 00:00:00,Thursday
08-02-2023,"15,757.00","15,789.80","15,414.00","15,473.00",2023-08-02 00:00:00,Wednesday
08-01-2023,"15,869.30","15,889.30","15,728.30","15,817.30",2023-08-01 00:00:00,Tuesday
07-31-2023,"15,850.00","15,917.00","15,791.30","15,857.50",2023-07-31 00:00:00,Monday
07-28-2023,"15,580.00","15,896.00","15,546.30","15,847.50",2023-07-28 00:00:00,Friday
07-27-2023,"15,638.80","15,904.00","15,511.30","15,571.00",2023-07-27 00:00:00,Thursday
07-26-2023,"15,730.30","15,739.30","15,515.00","15,610.80",2023-07-26 00:00:00,Wednesday
07-25-2023,"15,570.00","15,736.30","15,549.30","15,673.00",2023-07-25 00:00:00,Tuesday
07-24-2023,"15,556.00","15,618.80","15,483.80","15,561.30",2023-07-24 00:00:00,Monday
07-21-2023,"15,590.80","15,719.30","15,522.30","15,540.00",2023-07-21 00:00:00,Friday
07-20-2023,"15,922.80","15,925.80","15,547.00","15,592.30",2023-07-20 00:00:00,Thursday
07-19-2023,"15,949.30","16,062.80","15,911.30","15,959.30",2023-07-19 00:00:00,Wednesday
07-18-2023,"15,832.00","16,029.80","15,733.00","15,974.80",2023-07-18 00:00:00,Tuesday
07-17-2023,"15,690.00","15,882.80","15,661.50","15,840.80",2023-07-17 00:00:00,Monday
07-14-2023,"15,699.00","15,857.30","15,663.00","15,694.30",2023-07-14 00:00:00,Friday
07-13-2023,"15,457.80","15,741.30","15,456.50","15,711.50",2023-07-13 00:00:00,Thursday
07-12-2023,"15,258.00","15,507.80","15,254.50","15,444.80",2023-07-12 00:00:00,Wednesday
07-11-2023,"15,195.80","15,278.80","15,109.50","15,260.00",2023-07-11 00:00:00,Tuesday
07-10-2023,"15,198.50","15,218.30","15,063.30","15,187.00",2023-07-10 00:00:00,Monday
07-07-2023,"15,211.80","15,359.80","15,172.30","15,181.80",2023-07-07 00:00:00,Friday
07-06-2023,"15,353.80","15,366.00","15,111.50","15,238.00",2023-07-06 00:00:00,Thursday
07-05-2023,"15,345.30","15,432.00","15,255.30","15,360.80",2023-07-05 00:00:00,Wednesday
07-03-2023,"15,331.00","15,392.00","15,308.00","15,364.80",2023-07-03 00:00:00,Monday
06-30-2023,"15,106.00","15,376.80","15,099.00","15,337.00",2023-06-30 00:00:00,Friday
06-29-2023,"15,161.00","15,202.80","15,028.50","15,100.30",2023-06-29 00:00:00,Thursday
06-28-2023,"15,088.30","15,219.00","15,021.20","15,130.00",2023-06-28 00:00:00,Wednesday
06-27-2023,"14,875.00","15,139.30","14,862.30","15,111.50",2023-06-27 00:00:00,Tuesday
06-26-2023,"15,057.80","15,152.50","14,853.50","14,856.50",2023-06-26 00:00:00,Monday
06-23-2023,"15,236.00","15,236.00","14,985.20","15,058.30",2023-06-23 00:00:00,Friday
06-22-2023,"15,038.80","15,238.00","14,964.00","15,214.80",2023-06-22 00:00:00,Thursday
06-21-2023,"15,247.50","15,273.30","15,002.30","15,044.00",2023-06-21 00:00:00,Wednesday
06-20-2023,"15,244.50","15,310.80","15,126.50","15,256.50",2023-06-20 00:00:00,Tuesday
06-16-2023,"15,368.00","15,475.50","15,258.50","15,268.00",2023-06-16 00:00:00,Friday
06-15-2023,"15,222.00","15,441.00","15,066.00","15,374.00",2023-06-15 00:00:00,Thursday
06-14-2023,"15,110.30","15,243.50","14,976.00","15,199.30",2023-06-14 00:00:00,Wednesday
06-13-2023,"15,006.50","15,151.30","14,963.00","15,099.00",2023-06-13 00:00:00,Tuesday
06-12-2023,"14,734.50","15,011.50","14,732.00","14,986.80",2023-06-12 00:00:00,Monday
06-12-2023,"14,734.50","15,011.50","14,732.00","14,986.80",2023-06-12 00:00:00,Monday
06-09-2023,"14,692.30","14,866.80","14,635.50","14,735.80",2023-06-09 00:00:00,Friday
06-08-2023,"14,489.80","14,702.80","14,425.00","14,678.80",2023-06-08 00:00:00,Thursday
06-07-2023,"14,594.50","14,675.00","14,305.50","14,331.50",2023-06-07 00:00:00,Wednesday
06-06-2023,"14,582.00","14,623.80","14,504.50","14,586.50",2023-06-06 00:00:00,Tuesday
06-05-2023,"14,577.00","14,694.80","14,512.80","14,588.80",2023-06-05 00:00:00,Monday
06-02-2023,"14,494.00","14,627.80","14,468.30","14,575.30",2023-06-02 00:00:00,Friday
